ClassDesc,Place,Name,RegNo,UserID,Time,Points
D,DISK,Honzáková Kateřina,nereg.,,DISK,0
H,1.,Coufal Jáchym,ZBM0200,21806,19:56,200
H,2.,Adámek Filip,TBM0101,5,21:19,190
H,3.,Prášil Tomáš,ZBM0515,5808,21:55,182
H,4.,Zimmermann Jakub,TBM8911,7014,23:28,176
H,5.,Zelinka Jiří,MBM8740,7001,24:02,172
H,6.,Mokrý Stanislav,ZBM9202,63,24:20,170
H,7.,Koča Vojtěch,ZBM0602,21923,25:29,169
H,8.,Fučík Karel,VBM7246,6302,25:40,168
H,9.,Marek Vojtěch,ZBM0410,25021,25:47,167
H,10.,Cícha Matěj,TTR0102,28895,25:49,166
H,11.,ml. Pavel Ptáček,BBM9600,390,25:50,165
H,12.,Stachoň Zdeněk,SKM8014,4727,27:12,164
H,13.,Skřivánek Marcel,JPV7713,1640,27:36,163
H,14.,Khýn Vítězslav,TBM8304,,27:56,162
H,15.,Hovorka Lukáš,LPU9001,2807,28:22,161
H,16.,Ehl Jiří,TBM7701,6952,28:29,160
H,17.,Koča Jaroslav,ZBM8206,6968,28:46,159
H,18.,Jordanov Alexandr,ZBM9503,7042,28:48,158
H,19.,Sychra Tomáš,VBM8305,6313,29:19,157
H,20.,Kubáň Patrik,TBM1001,30255,29:33,156
H,21.,Verner Tomáš,VBM8204,15090,30:14,155
H,22.,Václavek Petr,ZBM0916,53023,30:19,154
H,23.,Bárta Ladislav,RBK1101,54350,30:48,153
H,24.,Přikryl Petr,PBM6708,34,31:01,152
H,25.,Cícha Václav,TTR0401,28898,31:27,151
H,26.,Hraboš Matej,TBM9547,14278,32:03,150
H,27.,Rygl Jaroslav,TBM7044,5468,32:33,149
H,28.,Plachý Ondřej,JPV0707,32015,32:39,148
H,29.,Kozmon Petr,PBM8301,56912,34:47,147
H,30.,Brosch Petr,RBK7111,29633,34:53,146
H,31.,Šrubař Michal,ZBM8607,20213,35:20,145
H,32.,Smítal Rostislav,ZBM7903,49839,35:47,144
H,33.,Široký Jakub,BBM1000,54160,35:57,143
H,34.,Jánoška Jakub,nereg.,,36:04,142
H,35.,Kurfürst Pavel,FSP7400,1142,36:15,141
H,36.,Furucz Jonatán,BBM0801,54480,36:26,140
H,37.,Urválek Jiří,TBM6107,5450,36:51,139
H,38.,Podivínský Tomáš,SCP7201,4265,37:07,138
H,39.,Bárta Ladislav,RBK7802,54351,37:26,137
H,40.,Kycl Michal,LBM0500,32782,38:00,136
H,41.,Vaněk Adam,OPI0100,54138,38:14,135
H,42.,Jurák Adam,ZBM8404,53492,38:14,134
H,43.,Matula Petr,ADA8202,128,38:52,133
H,44.,Kurečka Robert,ABM7210,25339,38:56,132
H,45.,Cenek Radim,ZBM7203,54452,39:21,131
H,46.,Kavan Tomáš,TBM8603,6993,39:24,130
H,47.,Genco Ondřej,nereg.,,40:06,129
H,48.,Janda Petr,ZBM7542,56731,40:40,128
H,49.,Kyncl Ondřej,ZBM1003,,40:47,127
H,50.,Forst Albert,MFP0901,3007,41:26,126
H,51.,Dohnal Pavel,ZBM8005,53721,41:27,125
H,52.,Kycl Miroslav,LBM7100,32779,42:27,124
H,53.,Nováček Michal,ZBM8006,54454,42:59,123
H,54.,Urban František,RBK9701,58683,43:25,122
H,55.,Baše Tomáš,ZBM7402,34722,44:12,121
H,56.,Burdilák Radek,MBM8533,24448,44:14,120
H,57.,Holáň Radim,ZBM7541,55079,44:37,119
H,58.,Marek Aleš,nereg.,,45:14,118
H,59.,Šilar Radek,UBM7201,46467,45:31,117
H,60.,Denemarek Albert,PBM1306,45692,46:30,116
H,61.,Ženka Ondřej,nereg.,,47:27,115
H,62.,La-Carbonara Claudio,TBM7337,5478,47:35,114
H,63.,Nekula Tomáš,MBM7900,52899,49:05,113
H,64.,Hrabec Roman,nereg.,,49:52,112
H,65.,Skoba Ondřej,ZBM7706,21389,50:34,111
H,66.,Janda Filip,ZBM1011,56405,51:17,110
H,67.,Jadviščok Ladislav,UOL7700,26828,55:01,109
H,68.,Trtílek František,VBM8104,56085,55:37,108
H,69.,Med Slavomír,nereg.,,59:11,107
H,70.,Balcar Jan,nereg.,,60:11,106
H,71.,Nový Ondřej,nereg.,,61:54,105
H,72.,Cicvárek Radim,ZBM0601,,64:16,104
H,73.,Semotam Zbyňek,nereg.,,65:59,103
H,74.,Beránek Miroslav,ZBM7705,36070,68:49,102
H,75.,Krakovič Jan,nereg.,,69:26,101
H,76.,Krčál Lukáš,nereg.,,70:36,100
H,77.,Karásek Jan,nereg.,,77:26,99
H,78.,Karásek Antonín,nereg.,,79:09,98
H,DISK,Marek Filip,ZBM0706,33213,DISK,0
H,DISK,Kyncl Tomáš,ZBM7201,42029,DISK,0
H,DISK,Kozumplík Aleš,VBM8403,6316,DISK,0
H,DISK,Kycl Lukáš,LBM0300,32781,DISK,0
H,DISK,Gryc Jan,TBM6709,5460,DISK,0
H,DISK,Šedivý Jiří,VBM8207,42448,DISK,0
H,DISK,Coufal Svatoš,ZBM6700,21807,DISK,0
H,DISK,Eschler Radek,UBM7904,54602,DISK,0
H,DISK,Plachý Matyáš,JPV1010,32016,DISK,0
H,DISK,Kolář Josef,nereg.,,DISK,0
HDD,1.,Matulová Markéta,ADA1551,,12:20,200
HDD,2.,Ženková Tereza,TBM1657,47483,16:18,190
HDD,3.,Matulová Adéla,nereg.,,17:15,182
HDD,4.,Pala Tereza,ZBM1552,54204,19:35,176
HDD,5.,Chromá Klára,TBM1991,50524,21:25,172
HDD,6.,Ženková Sára,TBM1858,58250,21:51,170
HDD,7.,Marek Daniel,ZBM1701,53842,22:52,169
HDD,8.,Stachoňová Karolína,ZBM1652,54287,23:29,168
HDD,9.,Semotam Vít,ZBM1803,58069,25:03,167
HDD,10.,Marková Zuzana,ZBM1751,53843,25:16,166
HDD,11.,Čípa Vojtěch,nereg.,,26:07,165
HDD,12.,Mazálková Markéta,nereg.,,26:34,164
HDD,13.,Jašová Anna,ZBM1557,57383,26:40,163
HDD,14.,Toušová Eva,ZBM1559,,26:49,162
HDD,15.,Šulák Oskar,nereg.,,26:50,161
HDD,16.,Kozmon Tomáš,PBM2000,58841,27:00,160
HDD,17.,Semotam Antonín,ZBM1703,58068,27:07,159
HDD,18.,Mazálek Antonín,nereg.,,28:34,158
HDD,19.,Sedláková Barbora,nereg.,,29:23,157
HDD,20.,Šedivý Ondřej,VBM1502,55839,30:42,156
HDD,21.,Novák Ondřej,nereg.,,31:46,155
HDD,22.,Nekula Ondřej,nereg.,,32:30,154
HDD,23.,Kozumplíková Andrea,VBM1653,58526,33:36,153
HDD,24.,Kozumplík David Larry,nereg.,,34:49,152
HDD,25.,Skoupa Valerie,nereg.,,35:20,151
HDD,26.,Kaiser Tímea,nereg.,,35:35,150
HDD,27.,Králová Viola,BBM1850,,36:23,149
HDD,28.,Dokoupilová Lada,VBM1851,56064,38:36,148
HDD,29.,Pecka Lukáš,HLV7707,24330,38:50,147
HDD,30.,Touš Petr,ZBM1705,,38:52,146
HDD,31.,Nový Filip,ZBM1707,,41:12,145
HDD,32.,Dokoupilová Simona,VBM1553,51222,43:37,144
HDD,33.,Ráb Šimon,nereg.,,45:03,143
HDD,34.,Růžička Tadeáš,VBM1902,57181,54:31,142
HDD,35.,Růžičková Aneta,nereg.,,54:32,141
HDD,36.,Trš Josef,PBM1501,41892,68:58,140
HDD,DISK,Čípa Tadeáš,TBM1506,57087,DISK,0
HDD,DISK,Sychra Jakub,VBM1601,53727,DISK,0
HDD,DISK,Čechová Sofie,nereg.,,DISK,0
Z,1.,Smítal Vendelín,ZBM1203,49840,22:52,200
Z,2.,Koča František,ZBM1100,29394,23:03,190
Z,3.,Vašek Mikuláš,TBM1115,58610,25:57,182
Z,4.,Veselý Josef,ZBM1111,58367,26:24,176
Z,5.,Sedláček Martin,TBM1212,51640,26:35,172
Z,6.,Hikl Martin,ZBM1104,47351,28:25,170
Z,7.,Kozmon Lukáš,PBM1301,55588,31:07,169
Z,8.,Dohnalová Eliška,ZBM1253,52283,32:59,168
Z,9.,Šedivá Kristýna,VBM1252,47334,34:02,167
Z,10.,Schwabová Barbora,TBM1188,29429,34:29,166
Z,11.,Ryglová Beata,TBM1158,34041,35:06,165
Z,12.,Fučíková Ema,VBM1151,47338,36:12,164
Z,13.,Eliášek Jakub,LBM1101,38811,36:24,163
Z,14.,Malá Lucie,TBM1165,37524,36:44,162
Z,15.,Urválková Anna,TBM1177,36355,36:52,161
Z,16.,Šťastná Vendula,TBM1384,49510,38:21,160
Z,17.,Rajnošek Jan,ZBM1409,55869,40:32,159
Z,18.,Kříž Jan,TTR1201,25002,41:10,158
Z,19.,Zora Balcarová,ZBM1359,56380,42:35,157
Z,20.,Pala Barbora,ZBM1354,54203,43:45,156
Z,21.,Marková Lucie,ZBM1351,49415,44:21,155
Z,22.,Kozmonová Sára,PBM1552,56109,48:23,154
Z,23.,Šilar Martin,UBM1101,46466,50:24,153
Z,24.,Bárta Vítězslav,RBK1501,55822,50:27,152
Z,25.,Dvorakova Dita,ZBM1158,58293,51:01,151
Z,26.,Cicvárek Lukáš,ZBM1305,51077,55:49,150
Z,27.,Stachoň Štěpán,ZBM1212,47357,69:49,149
Z,28.,Křížová Anna,TTR1451,33345,84:14,148
Z,DISK,Smítalová Meda,ZBM1356,54286,DISK,0
Z,DISK,Stachoň Ondřej,ZBM1404,53491,DISK,0
Z,DISK,Eschler Martin,UBM1402,52704,DISK,0
Z,DISK,Kocourek Vít,ZBM1405,54279,DISK,0
Z,DISK,Sychrová Hana,VBM1352,47333,DISK,0
Z,DISK,Sychrová Markéta,VBM1251,47332,DISK,0
Z,DISK,Bárta Zbyněk,RBK1301,54731,DISK,0
V,1.,Furucz Dušan,FBA7101,,27:45,200
V,2.,Toman Ondřej,LBM7517,2269,30:20,190
V,3.,Kořan Pavel,VBM7401,6303,30:52,182
V,4.,Jordanov Nikolaj,VBM6501,6296,32:45,176
V,5.,Schwabová Kateřina,TBM7371,5479,33:07,172
V,6.,Hlavová Miroslava,KON6389,1910,34:02,170
V,7.,Kubáňová Jana,TBM7275,5474,36:09,169
V,8.,Kalousek Jiří,DKP6901,858,36:34,168
V,9.,Ryglová Kateřina,TBM7372,5480,38:13,167
V,10.,Forst Libor,MFP6301,3010,38:24,166
V,11.,Otoupalík Jan,TBM7123,24376,38:39,165
V,12.,Robotka Libor,PBM5303,3507,39:26,164
V,13.,Plachý Martin,JPV6515,32012,42:08,163
V,14.,Jánoška Jozef,KVS5900,,43:54,162
V,15.,Zabloudil Pavel,TBM5003,5436,46:19,161
V,16.,Richterová Nataša,ADA7451,125,46:25,160
V,17.,Forstová Lenka,MFP6850,3014,47:57,159
V,18.,Trš Lubomír,PBM7302,14735,49:04,158
V,19.,Cíchová Pavlína,TTR7452,28899,51:03,157
V,20.,Obrátilová Naďa,ABM6654,32,53:01,156
V,21.,Procházková Helena,TBM5351,5440,53:15,155
V,22.,Tesařová Jitka,RBK6451,4071,55:27,154
V,23.,Miková Iva,TBM7071,5469,58:41,153
V,24.,Tršová Daniela,PBM7375,3512,62:22,152
V,25.,Chmelík Aleš,VBM4732,6282,63:11,151
V,26.,Pospíšil Jaromír,PZR4417,4011,64:06,150
V,27.,Štěpánek Jiří,LBM5401,2259,73:29,149
V,28.,Nechutová Alena,PZR6969,4025,75:34,148
V,29.,Salajkova Věra,LBM5558,2260,78:10,147
V,30.,Obrátil Miroslav,ABM6502,30,79:43,146
V,DISK,Cícha Radek,TTR7503,28897,DISK,0
V,DISK,Tomanová Jana,LBM4955,2257,DISK,0
V,DISK,Nechuta Milan,PZR7007,4026,DISK,0
V,DISK,Jadviščok Ladislav,UOL5101,6165,DISK,0
V,DISK,Jordanová Blanka,VBM6851,55920,DISK,0
V,DISK,Vymazal Michal,TBM5701,55983,DISK,0
V,DISK,Bauer Emil,VBM4410,6281,DISK,0
ZV-other,14.,Kresta Aleš,nereg.,,33:59,162
ZV-other,17.,Kresta Tomáš,TBM0908,50100,34:08,159
ZV-other,26.,Šunka Josef,nereg.,,37:53,150
ZV-other,34.,Kubáňová Tereza,TBM0756,,41:18,142
ZV-other,35.,Malý Martin,TBM7610,5492,41:25,141
ZV-other,38.,Sedláček Petr,nereg.,,42:39,138
ZV-other,44.,Provazník Dušan,ADA,,47:19,132
ZV-other,52.,Buráň Zdeněk,nereg.,,51:36,124
ZV-other,57.,Buráňová Hana,nereg.,,58:19,119
ZV-other,58.,Marková Marta,ZBM7851,53841,58:39,118
ZV-other,60.,Cicvárková Lucie,PBM7651,27498,59:25,116
ZV-other,62.,Furucz Sebastián,nereg.,,62:42,114
ZV-other,65.,Wolfová Monika,nereg.,,64:07,111
ZV-other,66.,Toufar Jiří,nereg.,,64:55,110
ZV-other,68.,Furuczová Leontína,nereg.,,70:17,108
ZV-other,69.,Šimek Petr,nereg.,,70:32,107
ZV-other,70.,Hrůza Vladimír,nereg.,,72:35,106
ZV-other,74.,Fráňa Pavel,nereg.,,78:39,102
ZV-other,77.,Francová Jana,nereg.,,93:23,99
ZV-other,DISK,Florian Marek,nereg.,,DISK,0
ZV-other,DISK,Bártová Helena,nereg.,,DISK,0
ZV-other,DISK,Florianová Adéla,nereg.,,DISK,0
