ClassDesc,Place,Name,RegNo,UserID,Time,Points
ZV,21.,Štěpánek Jiří,LBM5401,2259,27:28,155
ZV,22.,Tršová Daniela,PBM7375,3512,29:54,154
ZV,23.,Zemánková Vladimíra,RBK8051,57403,29:59,153
ZV,24.,Janováč Marek,RBK1302,56480,30:25,152
ZV,25.,Eremiášová Jana,TBM5451,15005,30:31,151
ZV,26.,Chmelík Aleš,VBM4732,6282,31:12,150
ZV,27.,Polišenský Vojtěch,0260002,,32:47,149
ZV,28.,Henek Milan,RBK5307,4063,33:23,148
ZV,29.,Procházková Helena,TBM5351,5440,33:45,147
ZV,30.,Kyclová Jitka,LBM7450,32780,34:24,146
ZV,31.,Podškubková Iva,0110018,,35:49,145
ZV,32.,Stehlík Šimon,0240002,,35:50,144
ZV,33.,Zemánek Jakub,RBK1202,57404,36:50,143
ZV,34.,I. Myšlen,0220001,,39:24,142
ZV,35.,Obrátil Miroslav,ABM6502,30,40:57,141
ZV,36.,Stejskal Petr,0080003,,41:06,140
ZV,37.,Bečičková Barbora,0200001,,49:10,139
ZV,38.,Hrůza Vladimír,0120001,,51:18,138
ZV,39.,Krolová Monika,0110019,,69:03,137
ZV,DISK,Malý Martin,TBM7610,5492,DISK,0
ZV,DISK,Ramachová Michaela,PBM1151,37557,DISK,0
ZV,DISK,Podškubka Aleš,0110017,,DISK,0
